ID,final_label
4441,trung tính
4442,tích cực
4443,trung tính
4444,tích cực
4445,trung tính
4446,trung tính
4447,trung tính
4448,tích cực
4449,trung tính
4451,trung tính
4453,trung tính
4454,trung tính
4457,trung tính
4458,trung tính
4462,trung tính
4471,tích cực
4478,trung tính
4484,tích cực
4487,tích cực
4488,trung tính
4489,tích cực
4491,tích cực
4494,trung tính
4495,trung tính
4496,tích cực
4499,tích cực
4501,tích cực
4502,trung tính
4503,tích cực
4504,trung tính
4505,tích cực
4507,trung tính
4513,tích cực
4517,tích cực
4518,tích cực
4519,tích cực
4521,tích cực
4523,tích cực
4528,trung tính
4531,tích cực
4532,trung tính
4534,trung tính
4535,trung tính
4537,trung tính
4538,trung tính
4539,trung tính
4541,tích cực
4542,trung tính
4543,trung tính
4545,trung tính
4548,tích cực
4550,tích cực
4554,tích cực
4555,tích cực
4557,trung tính
4558,trung tính
4559,tích cực
4560,trung tính
4562,tích cực
4563,trung tính
4564,tích cực
4567,trung tính
4568,trung tính
4571,tích cực
4576,tích cực
4577,trung tính
4579,tích cực
4580,trung tính
4581,trung tính
4582,tích cực
4586,trung tính
4590,tích cực
4591,tích cực
4592,trung tính
4596,trung tính
4600,trung tính
4603,trung tính
4604,trung tính
4606,tích cực
4607,tích cực
4609,trung tính
4610,tích cực
4611,trung tính
4612,tích cực
4613,tích cực
4614,tích cực
4615,tích cực
4616,tích cực
4617,trung tính
4618,tích cực
4619,trung tính
4620,trung tính
4621,tích cực
4622,tích cực
4623,tích cực
4624,trung tính
4625,trung tính
4626,tích cực
4627,trung tính
4628,tích cực
4629,trung tính
4630,trung tính
4631,tích cực
4632,trung tính
4633,trung tính
4634,tích cực
4635,tích cực
4636,trung tính
4637,trung tính
4638,trung tính
4639,trung tính
4640,trung tính
4641,trung tính
4642,tích cực
4643,tích cực
4644,tích cực
4645,tích cực
4646,tích cực
4647,tích cực
4648,trung tính
4649,trung tính
4650,tích cực
4652,tích cực
4653,trung tính
4654,tích cực
4655,tích cực
4656,trung tính
4657,tích cực
4658,tích cực
4659,tích cực
4660,trung tính
4661,tích cực
4662,trung tính
4663,trung tính
4664,trung tính
4665,trung tính
4666,tích cực
4667,trung tính
4668,tích cực
4669,tích cực
4670,tích cực
4671,trung tính
4672,trung tính
4673,tích cực
4674,trung tính
4675,tích cực
4676,tích cực
4677,trung tính
4678,tích cực
4679,tích cực
4680,trung tính
4681,trung tính
4682,tích cực
4683,trung tính
4684,trung tính
4685,tích cực
4686,tích cực
4687,trung tính
4688,tích cực
4689,tích cực
4690,tích cực
4691,tích cực
4692,trung tính
4693,tích cực
4694,trung tính
4695,tích cực
4696,trung tính
4697,trung tính
4698,tích cực
4699,tích cực
4700,tích cực
4701,trung tính
4702,tích cực
4704,tích cực
4705,trung tính
4706,trung tính
4707,trung tính
4708,trung tính
4709,tích cực
4710,tích cực
4711,trung tính
4712,tích cực
4713,tích cực
4714,tích cực
4715,tích cực
4716,tích cực
4717,trung tính
4718,trung tính
4719,trung tính
4720,tích cực
4721,tích cực
4722,tích cực
4723,tiêu cực
4724,trung tính
4725,trung tính
4726,trung tính
4727,tích cực
4728,tích cực
4729,tích cực
4730,trung tính
4731,tích cực
4732,tích cực
4733,tích cực
4734,tích cực
4735,tích cực
4736,tích cực
4737,trung tính
4738,tích cực
4739,trung tính
4740,tích cực
4741,tích cực
4742,trung tính
4743,tích cực
4744,trung tính
4745,tích cực
4746,trung tính
4747,tích cực
4748,tích cực
4749,tích cực
4750,trung tính
4751,tích cực
4752,trung tính
4753,tích cực
4754,trung tính
4755,tích cực
4756,trung tính
4757,tích cực
4758,tích cực
4759,tích cực
4760,trung tính
4761,tích cực
4762,trung tính
4763,tích cực
4764,tích cực
4765,trung tính
4766,trung tính
4767,tích cực
4768,tích cực
4769,tích cực
4770,trung tính
4771,tích cực
4772,tích cực
4773,tích cực
4774,trung tính
4775,tích cực
4776,trung tính
4778,trung tính
4779,tiêu cực
4780,tích cực
4781,tích cực
4782,trung tính
4783,tích cực
4784,trung tính
4785,tích cực
4786,trung tính
4787,tích cực
4788,tích cực
4789,tích cực
4790,trung tính
4791,trung tính
4792,trung tính
4793,trung tính
4794,tích cực
4795,tích cực
4796,trung tính
4797,tiêu cực
4798,trung tính
4799,tích cực
4800,trung tính
4801,trung tính
4802,trung tính
4803,tích cực
4804,trung tính
4805,tích cực
4806,tích cực
4807,trung tính
4808,tích cực
4809,tích cực
4810,trung tính
4811,trung tính
4812,tích cực
4813,tích cực
4814,trung tính
4815,trung tính
4816,trung tính
4817,trung tính
4818,tích cực
4819,trung tính
4820,tích cực
4821,tích cực
4822,tích cực
4823,tích cực
4824,trung tính
4825,tích cực
4826,trung tính
4827,tích cực
4828,trung tính
4829,tích cực
4830,trung tính
4831,trung tính
4832,tích cực
4833,tích cực
4835,tích cực
4836,tiêu cực
4837,tích cực
4838,trung tính
4839,tích cực
4840,tích cực
4841,tích cực
4842,trung tính
4843,trung tính
4844,tích cực
4845,trung tính
4846,tích cực
4847,trung tính
4848,tích cực
4850,tích cực
4851,trung tính
4852,trung tính
4853,tích cực
4854,trung tính
4855,tích cực
4856,tiêu cực
4857,tích cực
4858,tích cực
4859,tích cực
4860,trung tính
4861,trung tính
4862,trung tính
4863,tích cực
4864,tích cực
4865,tích cực
4866,trung tính
4867,trung tính
4868,trung tính
4869,tích cực
4870,tích cực
4871,trung tính
4872,trung tính
4873,tích cực
4874,tích cực
4875,trung tính
4876,tích cực
4877,tích cực
4878,trung tính
4879,tích cực
4880,trung tính
4881,trung tính
4882,trung tính
4883,trung tính
4884,tích cực
4885,trung tính
4886,tích cực
4887,tích cực
4888,trung tính
4889,trung tính
4890,tích cực
4891,tích cực
4892,tích cực
4893,trung tính
4894,tích cực
4895,tích cực
4896,tích cực
4897,trung tính
4898,trung tính
4900,trung tính
4901,tích cực
4902,tích cực
4903,trung tính
4904,tích cực
4905,trung tính
4906,tích cực
4907,trung tính
4908,trung tính
4909,tích cực
4910,tích cực
4911,trung tính
4912,tích cực
4913,tích cực
4914,trung tính
4915,tích cực
4916,tích cực
4917,tích cực
4918,tích cực
4919,tích cực
4920,tích cực
4921,tiêu cực
4922,tích cực
4923,trung tính
4924,trung tính
4925,trung tính
4926,trung tính
4927,tích cực
4928,tích cực
4929,tích cực
4930,tích cực
4931,trung tính
4932,tích cực
4933,trung tính
4934,trung tính
4935,tích cực
4936,trung tính
4937,trung tính
4938,tích cực
4939,trung tính
4940,trung tính
4941,trung tính
4942,trung tính
4943,tích cực
4944,trung tính
4945,trung tính
4946,trung tính
4947,trung tính
4948,trung tính
4949,tích cực
4950,tích cực
4951,tích cực
4952,tích cực
4953,trung tính
4954,trung tính
4955,trung tính
4956,tích cực
4957,trung tính
4958,tích cực
4959,trung tính
4960,trung tính
4961,trung tính
4962,trung tính
4963,tích cực
4964,trung tính
4965,trung tính
4966,tích cực
4967,tích cực
4968,tích cực
4969,tiêu cực
4970,tích cực
4971,trung tính
4972,tích cực
4973,tiêu cực
4974,tích cực
4975,trung tính
4976,trung tính
4977,trung tính
4978,trung tính
4979,tích cực
4980,trung tính
4981,tích cực
4982,tích cực
4983,trung tính
4984,tích cực
4985,tích cực
4986,tích cực
4987,tích cực
4988,tích cực
4989,trung tính
4990,tích cực
4991,tích cực
4992,trung tính
4993,tích cực
4994,tích cực
4995,tích cực
4996,tích cực
4997,tích cực
4998,tích cực
4999,tích cực
5000,trung tính
5001,tích cực
5002,tích cực
5003,tích cực
5004,tích cực
5005,trung tính
5006,trung tính
5007,trung tính
5008,tích cực
5009,tích cực
5010,tích cực
5011,trung tính
5012,tích cực
5013,tích cực
5014,trung tính
5015,tích cực
5016,tích cực
5017,trung tính
5018,tích cực
5019,trung tính
5020,tích cực
5021,tích cực
5022,trung tính
5024,trung tính
5025,tích cực
5026,tích cực
5027,tích cực
5028,tích cực
5029,trung tính
5030,tích cực
5031,tích cực
5032,tích cực
5033,trung tính
5034,tích cực
5035,tích cực
5036,trung tính
5037,trung tính
5038,trung tính
5039,trung tính
5040,trung tính
5041,tích cực
5042,tích cực
5043,tích cực
5044,tích cực
5045,trung tính
5046,tích cực
5047,trung tính
5048,trung tính
5049,trung tính
5050,trung tính
5051,trung tính
5052,tích cực
5053,tiêu cực
5054,tích cực
5055,tích cực
5056,trung tính
5057,tích cực
5058,tích cực
5059,tích cực
5060,tích cực
5061,trung tính
5062,trung tính
5063,trung tính
5064,tích cực
5065,trung tính
5067,tích cực
5068,tích cực
5069,tích cực
5070,trung tính
5071,tích cực
5072,trung tính
5073,tích cực
5074,trung tính
5075,tích cực
5076,tích cực
5077,trung tính
5078,tích cực
5079,trung tính
5080,tích cực
5081,tích cực
5082,tích cực
5083,tích cực
5084,tích cực
5085,trung tính
5086,tích cực
5087,trung tính
5088,tích cực
5089,tích cực
5090,trung tính
5091,tích cực
5092,tích cực
5093,tích cực
5095,trung tính
5096,tích cực
5097,trung tính
5098,trung tính
5099,tích cực
5100,trung tính
5101,tích cực
5102,tích cực
5103,tích cực
5105,tích cực
5106,tích cực
5107,trung tính
5108,trung tính
5109,tích cực
5110,tích cực
5111,tích cực
5112,tiêu cực
5113,tích cực
5114,tích cực
5115,tích cực
5116,tích cực
5117,trung tính
5118,trung tính
5119,tiêu cực
5121,trung tính
5122,trung tính
5123,trung tính
5124,tích cực
5125,trung tính
5126,tiêu cực
5127,trung tính
5128,tích cực
5129,tích cực
5130,trung tính
5131,trung tính
5132,trung tính
5133,trung tính
5134,tích cực
5135,tích cực
5136,tích cực
5137,trung tính
5138,trung tính
5139,trung tính
5140,trung tính
5141,trung tính
5142,tích cực
5143,trung tính
5144,trung tính
5145,trung tính
5146,tích cực
5147,tích cực
5148,tích cực
5149,tích cực
5150,tích cực
5151,trung tính
5152,trung tính
5153,trung tính
5154,tích cực
5155,trung tính
5156,tích cực
5157,trung tính
5158,tích cực
5159,trung tính
5160,tích cực
5161,tích cực
5162,tích cực
5163,trung tính
5164,tích cực
5165,tích cực
5166,tích cực
5167,tích cực
5168,trung tính
5169,trung tính
5170,trung tính
5171,trung tính
5172,trung tính
5173,tích cực
5174,trung tính
5175,tích cực
5176,tích cực
5177,tích cực
5178,trung tính
5179,trung tính
5180,tích cực
5181,tích cực
5182,trung tính
5183,tích cực
5184,trung tính
5185,trung tính
5186,tích cực
5187,trung tính
5188,tích cực
5189,tích cực
5190,trung tính
5191,trung tính
5192,trung tính
5193,tích cực
5194,tích cực
5195,trung tính
5196,trung tính
5197,trung tính
5198,trung tính
5199,tích cực
5200,tích cực
5201,trung tính
5202,tích cực
5203,trung tính
5204,trung tính
5205,tích cực
5206,tích cực
5207,trung tính
5208,tích cực
5209,tích cực
5210,trung tính
5211,tích cực
5212,trung tính
5213,tiêu cực
5214,tích cực
5216,tích cực
5217,tích cực
5218,trung tính
5219,tích cực
5220,tích cực
5221,trung tính
5222,tích cực
5223,tích cực
5224,trung tính
5225,trung tính
5226,tích cực
5227,tích cực
5228,trung tính
5229,tích cực
5230,tích cực
5231,tích cực
5232,tích cực
5233,tích cực
5234,tích cực
5235,trung tính
5236,trung tính
5237,trung tính
5238,trung tính
5239,tích cực
5240,trung tính
5241,trung tính
5242,trung tính
5243,trung tính
5244,tích cực
5245,tích cực
5246,trung tính
5247,tích cực
5248,tích cực
5249,tích cực
5251,trung tính
5252,trung tính
5253,tích cực
5254,tích cực
5255,trung tính
5256,tích cực
5257,tích cực
5258,tích cực
5259,tiêu cực
5260,tích cực
5261,tích cực
5262,tích cực
5263,trung tính
5265,tích cực
5266,tích cực
5267,tích cực
5268,trung tính
5269,trung tính
5270,trung tính
5271,tích cực
5272,tích cực
5273,trung tính
5274,trung tính
5275,tích cực
5276,trung tính
5277,tích cực
5278,trung tính
5279,tích cực
5281,tích cực
5282,trung tính
5283,tích cực
5284,tích cực
5285,tích cực
5286,trung tính
5287,trung tính
5288,tích cực
5289,trung tính
5290,trung tính
5291,trung tính
5292,tích cực
5293,tích cực
5294,tích cực
5295,trung tính
5296,trung tính
5297,tích cực
5299,tích cực
5300,trung tính
5301,trung tính
5302,tích cực
5304,trung tính
5305,trung tính
5306,trung tính
5307,trung tính
5308,tích cực
5309,trung tính
5310,trung tính
5311,tích cực
5312,tích cực
5313,tiêu cực
5314,tích cực
5315,trung tính
5316,tích cực
5317,tích cực
5318,tiêu cực
5319,tích cực
5320,trung tính
5321,trung tính
5322,tích cực
5323,tích cực
5324,trung tính
5325,trung tính
5326,trung tính
5328,trung tính
5329,tích cực
5330,trung tính
5331,tích cực
5332,tích cực
5333,trung tính
5334,tích cực
5335,tích cực
5336,tích cực
5337,tích cực
5338,tích cực
5339,trung tính
5340,tích cực
5341,trung tính
5342,tích cực
5343,tích cực
5344,tích cực
5346,trung tính
5347,tích cực
5348,trung tính
5349,trung tính
5350,trung tính
5351,tích cực
5352,tích cực
5353,tích cực
5354,tích cực
5355,trung tính
5356,tích cực
5357,tích cực
5358,trung tính
5359,trung tính
5360,tích cực
5361,trung tính
5362,tích cực
5363,tích cực
5364,tích cực
5365,tích cực
5366,tích cực
5367,tích cực
5368,trung tính
5369,tích cực
5370,tích cực
5371,tích cực
5372,tích cực
5373,trung tính
5374,tiêu cực
5376,trung tính
5377,trung tính
5378,tích cực
5379,tiêu cực
5380,trung tính
5381,tích cực
5382,tích cực
5383,tích cực
5384,tích cực
5385,tích cực
5386,trung tính
5387,tích cực
5388,trung tính
5390,trung tính
5391,tích cực
5392,trung tính
5393,trung tính
5394,tích cực
5395,trung tính
5396,tích cực
5397,trung tính
5398,tích cực
5399,trung tính
5400,tích cực
5401,tích cực
5402,tích cực
5403,trung tính
5404,tích cực
5405,trung tính
5406,tích cực
5407,tích cực
5408,trung tính
5410,trung tính
5411,tích cực
5412,trung tính
5413,tích cực
5414,trung tính
5415,trung tính
5416,tích cực
5417,tích cực
5418,trung tính
5419,tích cực
5420,tích cực
5421,tích cực
5422,trung tính
5423,trung tính
5424,trung tính
5425,tích cực
5426,trung tính
5427,trung tính
5428,trung tính
5429,tích cực
5430,tích cực
5431,tích cực
5432,trung tính
5433,trung tính
5434,tích cực
5435,tích cực
5436,tích cực
5437,trung tính
5438,tích cực
5439,tích cực
5440,tích cực
5441,trung tính
5442,tích cực
5443,tích cực
5444,trung tính
5445,tích cực
5446,tích cực
5447,tích cực
5448,trung tính
5449,tích cực
5450,tích cực
5451,tích cực
5452,trung tính
5453,tích cực
5454,trung tính
5455,trung tính
5456,tích cực
5457,trung tính
5458,trung tính
5459,trung tính
5460,trung tính
5461,tích cực
5462,tích cực
5463,tích cực
5464,tích cực
5465,tích cực
5466,tích cực
5467,tích cực
5468,trung tính
5469,tích cực
5470,trung tính
5471,trung tính
5472,trung tính
5473,trung tính
5474,tích cực
5475,tích cực
5476,tích cực
5477,tích cực
5478,tích cực
5479,trung tính
5480,trung tính
5481,trung tính
5482,trung tính
5483,tích cực
5484,tích cực
5485,trung tính
5486,tích cực
5487,tích cực
